AP18_Rnk,PS18_Rnk,KP18_Rank,TeamID,TS18_Team,KP18_Conference,TS18_GP,STA18_W,STA18_L,STA18_Pct,STA18_Strk,STA18_Conf_W,STA18_Conf_L,STA18_Conf_Pct,STA18_Home_W,STA18_Home_L,STA18_Away_W,STA18_Away_L,STA18_Neutral_W,STA18_Neutral_L,STA_Top25_W,STA_Top25_L,STA_Conf_PF,STA18_Conf_PA,STA18_Conf_PPG,STA18_Conf_PAPG,STA18_PF,STA18_PA,STA18_PPG,STA18_PAPG,TS18_FGM,TS18_FGA,TS18_FG%,TS18_3PM,TS18_3PA,TS18_3P%,TS18_FTM,TS18_FTA,TS18_FT%,KP18_Ajusted Efficiency Margin,KP18_Adjusted Offensive Efficiency,KP18_AOE Rk,KP18_Adjusted Defensive Efficiency,KP18_ADE Rk,KP18_Adjusted Tempo,KP18_AT Rk,KP18_Luck,KP18_Luck Rk,KP18_Strength of Schedule,KP_SOS Rk,KP18_Non-Conference Strength of Schedule,KP18_NCSOS Rk,KP18_Average Opponents Offensive Efficiency,KP18_AOOE Rk,KP18_Average Opponents Defensive Efficiency,KP18_AODE Rk,Team,Seed,Opponent,OppSeed,PF**,PA,WL,OppTeamID,Opp_AP18_Rnk,Opp_PS18_Rnk,Opp_KP18_Rank,Opp_TeamID,Opp_TS18_Team,Opp_KP18_Conference,Opp_TS18_GP,Opp_STA18_W,Opp_STA18_L,Opp_STA18_Pct,Opp_STA18_Strk,Opp_STA18_Conf_W,Opp_STA18_Conf_L,Opp_STA18_Conf_Pct,Opp_STA18_Home_W,Opp_STA18_Home_L,Opp_STA18_Away_W,Opp_STA18_Away_L,Opp_STA18_Neutral_W,Opp_STA18_Neutral_L,Opp_STA18_Top25_W,Opp_STA18_Top25_L,Opp_STA18_Conf_PF,Opp_STA18_Conf_PA,Opp_STA18_Conf_PPG,Opp_STA18_Conf_PAPG,Opp_STA18_PF,Opp_STA18_PA,Opp_STA18_PPG,Opp_STA18_PAPG,Opp_TS18_FGM,Opp_TS18_FGA,Opp_TS18_FG%,Opp_TS18_3PM,Opp_TS18_3PA,Opp_TS18_3P%,Opp_TS18_FTM,Opp_TS18_FTA,Opp_TS18_FT%,Opp_KP18_Ajusted Efficiency Margin,Opp_KP18_Adjusted Offensive Efficiency,Opp_KP18 AOW Rk,Opp_KP18_Adjusted Defensive Efficiency,Opp_KP18_ADE Rk,Opp_KP18_Adjusted Tempo,Opp_KP18_AT Rk,Opp_KP18_Luck,Opp_KP18_Luck_Rk,Opp_KP18_Strength of Schedule,Opp_KP18_SOS Rk,Opp_KP18_Non-Conference Strength of Schedule,Opp_KP18_NCSOS Rk,Opp_KP18_Average Opponents Offensive Efficiency,Opp_KP18_AOOE Rk,Opp_KP18_Average Opponents Defensive Efficiency,Opp_KP18_AODE Rk
,,62,72.0,Murray State,OVC,31,26,6,0.813,L1,16,2,0.889,14,2,10,3,2,1,0,1,1407,1179,78.16666666666667,65.5,2515,2117,78.59375,66.15625,849,1752,0.485,264,696,0.379,485,664,0.73,12.19,112.9,54,100.7,93,67.2,222,-0.0,176,-3.56,243,-0.99,185,102.9,253,106.4,222,Murray St.,12.0,West Virginia,5.0,68.0,85.0,L,232.0,15.0,11.0,12,232.0,West Virginia,B12,34,26,11,0.703,L1,11,7,0.611,14,3,5,5,7,3,5,6,1400,1293,77.77777777777777,71.83333333333333,2964,2575,80.10810810810811,69.5945945945946,944,2176,0.434,299,847,0.353,520,679,0.7659999999999999,22.44,119.4,10,96.9,41,69.2,120,-0.013999999999999999,214,10.59,16,-4.72,299,109.9,38,99.3,2
12.0,3.0,28,81.0,Arizona,P12,34,27,8,0.7709999999999999,L1,14,4,0.778,15,1,8,3,4,4,3,1,1429,1302,79.3888888888889,72.33333333333333,2818,2509,80.51428571428572,71.68571428571428,980,1939,0.505,235,624,0.377,555,730,0.76,17.7,118.0,15,100.4,83,67.1,224,0.036000000000000004,88,5.96,68,2.51,86,108.5,65,102.5,73,Arizona,4.0,Buffalo,13.0,68.0,89.0,L,20.0,,,67,20.0,Buffalo,MAC,34,27,9,0.75,L1,15,3,0.833,14,1,8,5,5,3,1,3,1586,1362,88.11111111111109,75.66666666666667,3047,2742,84.6388888888889,76.16666666666667,1045,2206,0.474,329,887,0.371,464,666,0.6970000000000001,11.53,114.7,34,103.2,135,72.7,16,0.006,158,-0.06,140,3.87,62,105.1,145,105.2,147
,21.0,56,238.0,UCLA,P12,32,21,12,0.636,L2,11,7,0.611,14,2,3,7,4,3,2,2,1472,1374,81.77777777777777,76.33333333333333,2679,2507,81.18181818181819,75.96969696969697,906,1964,0.461,300,783,0.38299999999999995,509,705,0.722,13.52,115.0,31,101.4,103,70.3,70,-0.027000000000000003,257,6.42,63,2.93,81,108.1,72,101.7,60,UCLA,11.0,St. Bonaventure,11.0,58.0,65.0,L,261.0,,,68,261.0,St. Bonaventure,A10,32,26,8,0.765,L1,14,4,0.778,13,1,9,4,4,3,1,1,1434,1330,79.66666666666667,73.8888888888889,2620,2407,77.05882352941177,70.79411764705883,844,1851,0.456,248,623,0.39799999999999996,557,739,0.754,11.21,110.8,74,99.5,74,69.4,104,0.078,21,2.8,94,1.17,127,107.0,86,104.2,111
,,49,235.0,Arizona State,P12,31,20,12,0.625,L3,8,10,0.444,13,4,4,6,3,2,2,2,1403,1378,77.94444444444444,76.55555555555556,2645,2395,82.65625,74.84375,867,1868,0.46399999999999997,277,761,0.364,578,783,0.738,14.13,116.7,18,102.6,123,71.3,43,-0.083,340,5.48,71,0.94,138,107.4,77,101.9,64,Arizona St.,11.0,Syracuse,11.0,56.0,60.0,L,155.0,,,41,155.0,Syracuse,ACC,33,23,14,0.622,L1,8,10,0.444,14,5,4,6,5,3,2,8,1161,1173,64.5,65.16666666666667,2466,2360,66.64864864864866,63.78378378378378,751,1796,0.418,193,600,0.322,534,721,0.741,14.82,107.0,135,92.2,5,62.9,345,0.021,119,9.81,27,-0.2,163,111.3,9,101.5,58
,,186,118.0,Washington State,P12,31,12,19,0.387,L2,4,14,0.222,8,8,1,10,3,1,1,2,1289,1473,71.6111111111111,81.83333333333333,2270,2411,73.2258064516129,77.7741935483871,801,1795,0.446,341,905,0.377,327,444,0.736,-1.66,108.4,108,110.0,278,68.2,178,0.004,165,4.41,79,-1.75,206,107.2,84,102.8,77,New Mexico St.,12.0,Clemson,5.0,68.0,79.0,L,299.0,20.0,,14,299.0,Clemson,ACC,32,25,10,0.7140000000000001,L1,11,7,0.611,15,1,4,6,6,3,4,5,1255,1208,69.72222222222223,67.1111111111111,2584,2307,73.82857142857142,65.91428571428571,809,1786,0.45299999999999996,266,726,0.366,461,609,0.757,21.65,114.2,44,92.6,7,66.1,274,-0.009000000000000001,203,10.22,20,-1.91,214,110.6,26,100.4,23
,,97,185.0,Bucknell,Pat,34,25,10,0.7140000000000001,L1,16,2,0.889,15,1,10,8,0,1,0,2,1438,1196,79.8888888888889,66.44444444444444,2837,2559,81.05714285714286,73.11428571428571,942,1995,0.47200000000000003,269,784,0.34299999999999997,606,844,0.718,7.31,109.5,90,102.2,116,71.4,40,0.006,160,-4.35,268,5.79,31,102.8,260,107.1,264,Bucknell,14.0,Michigan St.,3.0,78.0,82.0,L,78.0,5.0,2.0,6,78.0,Michigan State,B10,33,30,5,0.857,L1,16,2,0.889,16,1,8,1,6,3,3,2,1377,1191,76.5,66.16666666666667,2807,2271,80.2,64.88571428571429,943,1872,0.504,277,671,0.413,509,678,0.7509999999999999,25.41,119.2,13,93.8,10,67.0,234,0.038,83,6.64,62,-5.03,303,108.6,63,101.9,65
,,97,185.0,Bucknell,Pat,34,25,10,0.7140000000000001,L1,16,2,0.889,15,1,10,8,0,1,0,2,1438,1196,79.8888888888889,66.44444444444444,2837,2559,81.05714285714286,73.11428571428571,942,1995,0.47200000000000003,269,784,0.34299999999999997,606,844,0.718,7.31,109.5,90,102.2,116,71.4,40,0.006,160,-4.35,268,5.79,31,102.8,260,107.1,264,Xavier,1.0,Texas Southern,16.0,102.0,83.0,L,273.0,,,243,273.0,Texas Southern,SWAC,34,16,20,0.444,L1,12,6,0.667,8,2,5,17,3,1,0,5,1464,1372,81.33333333333333,76.22222222222223,2787,2859,77.41666666666667,79.41666666666667,878,1989,0.441,266,732,0.363,618,860,0.7190000000000001,-6.65,104.6,180,111.2,299,71.7,31,-0.01,206,-6.3,304,17.2,1,101.0,318,107.3,271
,,97,185.0,Bucknell,Pat,34,25,10,0.7140000000000001,L1,16,2,0.889,15,1,10,8,0,1,0,2,1438,1196,79.8888888888889,66.44444444444444,2837,2559,81.05714285714286,73.11428571428571,942,1995,0.47200000000000003,269,784,0.34299999999999997,606,844,0.718,7.31,109.5,90,102.2,116,71.4,40,0.006,160,-4.35,268,5.79,31,102.8,260,107.1,264,Xavier,1.0,Florida St.,9.0,70.0,75.0,L,183.0,,,123,183.0,UC Santa Barbara,BW,32,23,9,0.7190000000000001,L1,11,5,0.688,12,2,9,6,2,1,0,1,1188,1098,74.25,68.625,2425,2211,75.78125,69.09375,877,1891,0.46399999999999997,257,674,0.381,414,594,0.6970000000000001,4.27,111.4,64,107.1,212,66.7,250,0.034,92,-3.86,251,-0.86,180,101.8,295,105.7,176
,,44,220.0,Arkansas,SEC,34,23,12,0.657,L2,10,8,0.556,15,2,3,7,5,3,5,2,1396,1406,77.55555555555556,78.1111111111111,2819,2647,80.54285714285714,75.62857142857143,985,2063,0.47700000000000004,265,661,0.401,522,770,0.6779999999999999,14.69,116.3,20,101.7,106,69.7,91,0.059000000000000004,56,9.9,25,0.87,141,110.5,28,100.6,27,Arkansas,7.0,Butler,10.0,62.0,79.0,L,167.0,,,20,167.0,Butler,BE,33,21,14,0.6,L1,9,9,0.5,14,3,3,7,4,4,1,8,1458,1384,81.0,76.8888888888889,2763,2540,78.94285714285714,72.57142857142857,964,2041,0.47200000000000003,270,759,0.35600000000000004,413,536,0.7709999999999999,19.05,116.2,22,97.2,45,67.6,207,-0.047,290,11.21,7,0.11,154,112.0,1,100.8,34
19.0,,23,129.0,Auburn,SEC,32,26,8,0.765,L1,13,5,0.722,15,1,7,4,4,3,2,1,1477,1330,82.05555555555556,73.8888888888889,2783,2488,81.8529411764706,73.17647058823529,868,1977,0.439,312,852,0.366,620,789,0.7859999999999999,18.69,115.4,26,96.7,37,72.6,18,0.034,94,7.52,57,-1.86,211,108.8,58,101.3,51,Auburn,4.0,Col. of Charleston,13.0,62.0,58.0,W,136.0,,,115,136.0,Charleston,CAA,33,26,8,0.765,L1,14,4,0.778,14,0,8,6,4,2,0,2,1412,1305,78.44444444444444,72.5,2536,2331,74.58823529411767,68.55882352941177,852,1853,0.46,254,698,0.364,520,685,0.759,5.16,108.7,105,103.6,149,64.9,323,0.035,91,-4.06,257,-7.64,337,104.8,153,108.9,332
19.0,,23,129.0,Auburn,SEC,32,26,8,0.765,L1,13,5,0.722,15,1,7,4,4,3,2,1,1477,1330,82.05555555555556,73.8888888888889,2783,2488,81.8529411764706,73.17647058823529,868,1977,0.439,312,852,0.366,620,789,0.7859999999999999,18.69,115.4,26,96.7,37,72.6,18,0.034,94,7.52,57,-1.86,211,108.8,58,101.3,51,Auburn,4.0,Clemson,5.0,53.0,84.0,L,299.0,20.0,,14,299.0,Clemson,ACC,32,25,10,0.7140000000000001,L1,11,7,0.611,15,1,4,6,6,3,4,5,1255,1208,69.72222222222223,67.1111111111111,2584,2307,73.82857142857142,65.91428571428571,809,1786,0.45299999999999996,266,726,0.366,461,609,0.757,21.65,114.2,44,92.6,7,66.1,274,-0.009000000000000001,203,10.22,20,-1.91,214,110.6,26,100.4,23
,,57,65.0,Alabama,SEC,34,20,16,0.556,L1,8,10,0.444,12,5,2,8,6,3,6,3,1242,1226,69.0,68.1111111111111,2604,2543,72.33333333333333,70.6388888888889,860,1877,0.45799999999999996,217,669,0.324,523,778,0.672,13.41,108.7,106,95.2,20,68.7,151,0.017,130,11.17,8,2.54,84,110.9,19,99.7,7,Alabama,9.0,Virginia Tech,8.0,86.0,83.0,W,182.0,,,33,182.0,Virginia Tech,ACC,32,21,12,0.636,L3,10,8,0.556,14,4,6,5,1,3,4,3,1299,1311,72.16666666666667,72.83333333333333,2634,2382,79.81818181818181,72.18181818181819,901,1811,0.498,280,727,0.385,469,661,0.71,16.03,115.3,28,99.3,70,68.7,147,-0.018000000000000002,229,7.91,53,-9.76,344,109.2,47,101.3,52
,,57,65.0,Alabama,SEC,34,20,16,0.556,L1,8,10,0.444,12,5,2,8,6,3,6,3,1242,1226,69.0,68.1111111111111,2604,2543,72.33333333333333,70.6388888888889,860,1877,0.45799999999999996,217,669,0.324,523,778,0.672,13.41,108.7,106,95.2,20,68.7,151,0.017,130,11.17,8,2.54,84,110.9,19,99.7,7,Alabama,9.0,Villanova,1.0,58.0,81.0,L,208.0,2.0,6.0,1,208.0,Villanova,BE,34,36,4,0.9,W11,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88.0,76.33333333333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.39799999999999996,462,599,0.7709999999999999,33.76,127.8,1,94.0,11,68.7,150,-0.018000000000000002,225,11.31,6,3.98,61,111.3,10,100.0,12
,25.0,29,343.0,Texas A&M,SEC,32,22,13,0.629,L1,9,9,0.5,13,3,4,7,5,3,5,4,1283,1311,71.27777777777777,72.83333333333333,2631,2467,75.17142857142858,70.48571428571428,887,1942,0.457,211,645,0.327,415,622,0.667,16.96,111.3,66,94.4,14,69.5,101,0.013999999999999999,140,11.69,4,5.12,37,111.8,2,100.1,15,Texas A&M,7.0,North Carolina,2.0,86.0,65.0,W,281.0,10.0,9.0,8,281.0,North Carolina,ACC,35,26,11,0.703,L1,11,7,0.611,12,3,7,5,7,3,5,6,1452,1360,80.66666666666667,75.55555555555556,3018,2711,81.56756756756756,73.27027027027026,1048,2279,0.46,290,796,0.364,483,652,0.741,23.59,120.3,6,96.7,38,71.2,46,-0.011000000000000001,207,13.26,1,7.58,17,111.6,5,98.3,1
,25.0,29,343.0,Texas A&M,SEC,32,22,13,0.629,L1,9,9,0.5,13,3,4,7,5,3,5,4,1283,1311,71.27777777777777,72.83333333333333,2631,2467,75.17142857142858,70.48571428571428,887,1942,0.457,211,645,0.327,415,622,0.667,16.96,111.3,66,94.4,14,69.5,101,0.013999999999999999,140,11.69,4,5.12,37,111.8,2,100.1,15,Texas A&M,7.0,Michigan,3.0,72.0,99.0,L,160.0,7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47
,25.0,29,343.0,Texas A&M,SEC,32,22,13,0.629,L1,9,9,0.5,13,3,4,7,5,3,5,4,1283,1311,71.27777777777777,72.83333333333333,2631,2467,75.17142857142858,70.48571428571428,887,1942,0.457,211,645,0.327,415,622,0.667,16.96,111.3,66,94.4,14,69.5,101,0.013999999999999999,140,11.69,4,5.12,37,111.8,2,100.1,15,Texas A&M,7.0,Providence,10.0,73.0,69.0,W,125.0,,,63,125.0,Providence,BE,34,21,14,0.6,L2,10,8,0.556,13,4,4,7,4,3,3,5,1310,1342,72.77777777777777,74.55555555555556,2575,2544,73.57142857142857,72.68571428571428,872,1975,0.442,217,651,0.33299999999999996,545,775,0.703,12.17,108.9,100,96.7,36,67.1,227,0.07400000000000001,28,10.58,17,-1.38,193,111.6,4,101.1,45
13.0,,13,318.0,Tennessee,SEC,32,26,9,0.743,L1,13,5,0.722,13,2,8,4,5,3,3,2,1310,1220,72.77777777777777,67.77777777777777,2584,2301,73.82857142857142,65.74285714285715,810,1835,0.441,249,648,0.384,508,673,0.755,22.27,114.6,36,92.4,6,66.0,282,0.019,125,11.01,11,7.1,20,111.2,13,100.2,18,Tennessee,3.0,Wright St.,14.0,73.0,47.0,W,3.0,,,133,3.0,Wright State,Horz,34,25,10,0.7140000000000001,L1,14,4,0.778,14,2,8,7,3,1,0,1,1327,1203,73.72222222222223,66.83333333333333,2500,2307,71.42857142857143,65.91428571428571,854,1959,0.436,233,682,0.342,512,714,0.7170000000000001,2.89,100.6,249,97.7,51,68.3,176,0.07400000000000001,27,-3.79,250,2.23,92,102.7,266,106.5,228
13.0,,13,318.0,Tennessee,SEC,32,26,9,0.743,L1,13,5,0.722,13,2,8,4,5,3,3,2,1310,1220,72.77777777777777,67.77777777777777,2584,2301,73.82857142857142,65.74285714285715,810,1835,0.441,249,648,0.384,508,673,0.755,22.27,114.6,36,92.4,6,66.0,282,0.019,125,11.01,11,7.1,20,111.2,13,100.2,18,Tennessee,3.0,Loyola (IL),11.0,62.0,63.0,L,157.0,,,31,157.0,Loyola Chicago,MVC,33,32,6,0.8420000000000001,L1,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72.0,61.611111111111114,2721,2377,71.60526315789474,62.55263157894736,869,1714,0.507,246,618,0.39799999999999996,406,561,0.7240000000000001,16.39,111.4,63,95.0,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72
,,40,315.0,Missouri,SEC,32,20,13,0.606,L2,10,8,0.556,13,3,5,6,2,4,3,2,1259,1252,69.94444444444444,69.55555555555556,2399,2246,72.6969696969697,68.06060606060606,778,1716,0.45299999999999996,298,775,0.385,491,667,0.736,14.83,111.9,58,97.0,43,65.7,296,-0.025,249,9.55,32,1.07,132,109.8,41,100.2,19,Missouri,8.0,Florida St.,9.0,54.0,67.0,L,183.0,,,123,183.0,UC Santa Barbara,BW,32,23,9,0.7190000000000001,L1,11,5,0.688,12,2,9,6,2,1,0,1,1188,1098,74.25,68.625,2425,2211,75.78125,69.09375,877,1891,0.46399999999999997,257,674,0.381,414,594,0.6970000000000001,4.27,111.4,64,107.1,212,66.7,250,0.034,92,-3.86,251,-0.86,180,101.8,295,105.7,176
,,82,79.0,UNC Greensboro,SC,34,27,8,0.7709999999999999,L1,15,3,0.833,16,1,8,6,3,1,0,1,1338,1162,74.33333333333333,64.55555555555556,2562,2189,75.3529411764706,62.542857142857144,896,2009,0.446,328,917,0.358,378,539,0.701,9.22,104.9,174,95.7,26,65.2,317,-0.024,244,-4.57,280,-3.46,272,103.7,210,108.2,315,UNC Greensboro,13.0,Gonzaga,4.0,64.0,68.0,L,1.0,8.0,18.0,10,1.0,Gonzaga,WCC,34,32,5,0.865,L1,17,1,0.9440000000000001,15,1,10,1,7,3,3,2,1456,1128,80.8888888888889,62.66666666666666,3091,2505,83.54054054054055,67.70270270270271,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009000000000000001,153,1.57,108,3.12,78,106.4,102,104.8,128
,,112,37.0,Stephen F. Austin,Slnd,34,28,7,0.8,L1,14,4,0.778,16,1,9,5,3,1,0,1,1442,1239,80.1111111111111,68.83333333333333,2819,2386,80.54285714285714,68.17142857142858,982,2012,0.488,237,637,0.3720000000000001,558,791,0.705,5.58,104.5,181,99.0,64,71.1,49,0.031,97,-7.16,319,-2.26,225,100.6,330,107.8,293,Stephen F. Austin,14.0,Texas Tech,3.0,60.0,70.0,L,242.0,14.0,,11,242.0,Texas Tech,B12,33,27,10,0.73,L1,11,7,0.611,17,1,4,6,6,3,8,5,1297,1233,72.05555555555556,68.5,2759,2397,74.56756756756756,64.78378378378379,863,1860,0.46399999999999997,232,634,0.366,525,749,0.701,22.59,113.3,50,90.8,4,66.7,247,-0.006999999999999999,195,10.31,19,-5.24,309,110.7,23,100.4,25
,,243,273.0,Texas Southern,SWAC,34,16,20,0.444,L1,12,6,0.667,8,2,5,17,3,1,0,5,1464,1372,81.33333333333333,76.22222222222223,2787,2859,77.41666666666667,79.41666666666667,878,1989,0.441,266,732,0.363,618,860,0.7190000000000001,-6.65,104.6,180,111.2,299,71.7,31,-0.01,206,-6.3,304,17.2,1,101.0,318,107.3,271,Texas Southern,16.0,N.C. Central,16.0,64.0,46.0,W,266.0,,,316,266.0,North Carolina Central,MEAC,34,19,16,0.5429999999999999,L1,9,7,0.563,12,2,3,13,4,1,0,0,1155,1135,72.1875,70.9375,2520,2425,72.0,69.28571428571429,928,1991,0.466,212,626,0.33899999999999997,406,591,0.687,-13.41,96.6,314,110.0,276,65.0,321,0.019,126,-12.78,350,-1.47,196,98.4,349,111.2,351
,,243,273.0,Texas Southern,SWAC,34,16,20,0.444,L1,12,6,0.667,8,2,5,17,3,1,0,5,1464,1372,81.33333333333333,76.22222222222223,2787,2859,77.41666666666667,79.41666666666667,878,1989,0.441,266,732,0.363,618,860,0.7190000000000001,-6.65,104.6,180,111.2,299,71.7,31,-0.01,206,-6.3,304,17.2,1,101.0,318,107.3,271,Texas Southern,16.0,Xavier,1.0,83.0,102.0,W,185.0,,,97,185.0,Bucknell,Pat,34,25,10,0.7140000000000001,L1,16,2,0.889,15,1,10,8,0,1,0,2,1438,1196,79.8888888888889,66.44444444444444,2837,2559,81.05714285714286,73.11428571428571,942,1995,0.47200000000000003,269,784,0.34299999999999997,606,844,0.718,7.31,109.5,90,102.2,116,71.4,40,0.006,160,-4.35,268,5.79,31,102.8,260,107.1,264
,,78,2.0,South Dakota State,Sum,34,28,7,0.8,L1,13,1,0.929,15,0,8,4,5,3,0,3,1187,1047,84.78571428571429,74.78571428571429,2958,2599,84.51428571428572,74.25714285714284,979,2084,0.47,361,896,0.40299999999999997,566,745,0.76,10.2,113.8,47,103.6,150,70.5,61,0.09699999999999999,13,-0.09,141,3.59,68,105.8,113,105.9,188,South Dakota St.,12.0,Ohio St.,5.0,73.0,81.0,L,163.0,17.0,,16,163.0,Ohio State,B10,32,25,9,0.735,L1,15,3,0.833,16,2,6,2,3,5,2,4,1335,1168,74.16666666666667,64.8888888888889,2591,2297,76.20588235294117,67.55882352941177,894,1842,0.485,216,612,0.353,422,581,0.726,21.16,116.0,23,94.9,15,67.0,238,0.02,124,8.75,44,0.26,151,109.8,40,101.1,46
,,101,24.0,Georgia State,SB,33,24,11,0.6859999999999999,L1,12,6,0.667,11,3,9,6,4,2,0,1,1387,1281,77.05555555555556,71.16666666666667,2614,2356,74.68571428571428,67.31428571428572,891,1924,0.46299999999999997,307,795,0.386,398,592,0.672,6.92,108.8,102,101.9,110,66.8,246,-0.015,218,-2.51,207,-3.22,263,103.4,229,105.9,186,Georgia St.,15.0,Cincinnati,2.0,53.0,68.0,L,166.0,6.0,12.0,4,166.0,Cincinnati,Amer,33,31,5,0.861,L1,16,2,0.889,15,1,9,2,7,2,2,4,1294,997,71.8888888888889,55.38888888888889,2673,2071,74.25,57.52777777777778,873,1926,0.45299999999999996,244,681,0.358,486,706,0.688,26.6,113.4,49,86.8,2,64.5,330,-0.019,230,3.46,87,-4.21,294,106.9,89,103.4,90
8.0,18.0,10,1.0,Gonzaga,WCC,34,32,5,0.865,L1,17,1,0.9440000000000001,15,1,10,1,7,3,3,2,1456,1128,80.8888888888889,62.66666666666666,3091,2505,83.54054054054055,67.70270270270271,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009000000000000001,153,1.57,108,3.12,78,106.4,102,104.8,128,Gonzaga,4.0,UNC Greensboro,13.0,68.0,64.0,W,79.0,,,82,79.0,UNC Greensboro,SC,34,27,8,0.7709999999999999,L1,15,3,0.833,16,1,8,6,3,1,0,1,1338,1162,74.33333333333333,64.55555555555556,2562,2189,75.3529411764706,62.542857142857144,896,2009,0.446,328,917,0.358,378,539,0.701,9.22,104.9,174,95.7,26,65.2,317,-0.024,244,-4.57,280,-3.46,272,103.7,210,108.2,315
8.0,18.0,10,1.0,Gonzaga,WCC,34,32,5,0.865,L1,17,1,0.9440000000000001,15,1,10,1,7,3,3,2,1456,1128,80.8888888888889,62.66666666666666,3091,2505,83.54054054054055,67.70270270270271,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009000000000000001,153,1.57,108,3.12,78,106.4,102,104.8,128,Gonzaga,4.0,Ohio St.,5.0,90.0,84.0,W,163.0,17.0,,16,163.0,Ohio State,B10,32,25,9,0.735,L1,15,3,0.833,16,2,6,2,3,5,2,4,1335,1168,74.16666666666667,64.8888888888889,2591,2297,76.20588235294117,67.55882352941177,894,1842,0.485,216,612,0.353,422,581,0.726,21.16,116.0,23,94.9,15,67.0,238,0.02,124,8.75,44,0.26,151,109.8,40,101.1,46
8.0,18.0,10,1.0,Gonzaga,WCC,34,32,5,0.865,L1,17,1,0.9440000000000001,15,1,10,1,7,3,3,2,1456,1128,80.8888888888889,62.66666666666666,3091,2505,83.54054054054055,67.70270270270271,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009000000000000001,153,1.57,108,3.12,78,106.4,102,104.8,128,Gonzaga,4.0,Florida St.,9.0,60.0,75.0,L,183.0,,,123,183.0,UC Santa Barbara,BW,32,23,9,0.7190000000000001,L1,11,5,0.688,12,2,9,6,2,1,0,1,1188,1098,74.25,68.625,2425,2211,75.78125,69.09375,877,1891,0.46399999999999997,257,674,0.381,414,594,0.6970000000000001,4.27,111.4,64,107.1,212,66.7,250,0.034,92,-3.86,251,-0.86,180,101.8,295,105.7,176
